num,date,startTime,id,userAgent,endTime,duration,quizAttemptN,instrReadingTimes,quickReadingPageN,hiddenCount,hiddenDurations,comments,serious,maximized,problems,gender,age,inView,viewportW,viewportH
89,2025-10-01,05:39:46,72064,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",05:56:20,16.569033333333334,1,"{""0"":12.499,""1"":148.158,""2"":150.308,""3"":154.037,""4"":155.116,""5"":159.914,""6"":163.833,""7"":168.635,""8"":169.922,""9"":170.427,""10"":183.094,""11"":184.081,""12"":186.259,""13"":188.246,""14"":199.155,""15"":199.155}",0,0,,"NO, but i was suprise that evan 2 traignle shape we as human can connect with different situtaion.",1,1,NO,F,20,True,2560,1440
90,2025-10-01,05:56:27,67170,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",06:13:09,16.70745,1,"{""0"":1.662,""1"":3.565,""2"":5.471,""3"":9.076,""4"":10.964,""5"":40.868,""6"":44.444,""7"":47.192,""8"":48.34,""9"":48.972,""10"":58.764,""11"":61.141,""12"":63.452,""13"":64.39,""14"":74.822,""15"":74.822}",0,0,,n/a it was great!,1,1,It was all clear!,F,20,True,1920,1080
91,2025-10-01,07:38:38,71991,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",07:53:53,15.24535,1,"{""0"":1.311,""1"":1.933,""2"":2.37,""3"":3.26,""4"":4.193,""5"":6.868,""6"":8.201,""7"":8.691,""8"":9.329,""9"":9.764,""10"":18.826,""11"":19.604,""12"":21.15,""13"":22.11,""14"":23.964,""15"":23.964}",0,0,,,1,1,Procedure was clear but sometimes did not have option of words that described the situation. ,F,21,True,1920,1080
93,2025-10-01,08:43:16,72157,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",08:58:35,15.309383333333331,1,"{""0"":3.955,""1"":6.154,""2"":8.338,""3"":11.154,""4"":13.238,""5"":16.788,""6"":19.139,""7"":21.471,""8"":22.288,""9"":22.972,""10"":38.289,""11"":40.571,""12"":44.155,""13"":45.555,""14"":58.872,""15"":58.872}",0,0,,no,1,1,no,F,18,True,1710,1069
92,2025-10-01,08:42:40,66839,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",09:00:24,17.736316666666667,1,"{""0"":2.157,""1"":4.139,""2"":7.056,""3"":10.772,""4"":13.839,""5"":19.089,""6"":21.876,""7"":24.617,""8"":25.993,""9"":26.937,""10"":58.607,""11"":62.386,""12"":65.047,""13"":66.312,""14"":73.701,""15"":73.701}",0,0,,nope,1,1,nope everything was super clear,F,20,True,1440,900
94,2025-10-01,15:38:08,67921,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",15:49:05,10.9427,1,"{""0"":1.352,""1"":5.144,""2"":7.497,""3"":14.081,""4"":15.518,""5"":20.177,""6"":22.348,""7"":24.623,""8"":25.656,""9"":26.323,""10"":35.639,""11"":37.126,""12"":38.827,""13"":40.989,""14"":46.182,""15"":46.182}",0,0,,"No, thank you! ",1,1,"No, the procedure was very clear. I did not have any problems completing any of the tasks. ",F,19,True,1512,945
97,2025-10-01,16:53:44,72085,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",17:19:21,25.62285,1,"{""0"":1.996,""1"":3.528,""2"":5.812,""3"":10.212,""4"":19.179,""5"":23.846,""6"":30.879,""7"":35.595,""8"":38.062,""9"":39.095,""10"":85.03,""11"":88.562,""12"":91.912,""13"":93.229,""14"":102.663,""15"":102.663}",0,0,,No thank you :),1,1,No i Just wish there were less options for what i would describe the motion as since there were a lot of options and it often took me too long to reread them and i sometimes felt that two different actions could apply to what i felt the motion was.,F,18,True,1710,1069
98,2025-10-01,17:00:10,71894,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",17:19:44,19.5666,1,"{""0"":1.549,""1"":3.234,""2"":6.715,""3"":22.456,""4"":29.117,""5"":33.735,""6"":36.614,""7"":40.63,""8"":42.854,""9"":43.575,""10"":85.624,""11"":88.111,""12"":91.097,""13"":92.305,""14"":100.021,""15"":100.021}",0,0,,"To my knowledge, I do not have any underlying neurological conditions.",1,1,"No, it was pretty clear. No problems. For each question, I tried formulating an idea in my head prior to looking through the answers. ",M,20,True,1383,864
96,2025-10-01,16:49:06,67831,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",17:21:05,31.992383333333333,1,"{""0"":2.984,""1"":5.415,""2"":8.865,""3"":18.065,""4"":22.047,""5"":27.114,""6"":31.615,""7"":35.864,""8"":37.631,""9"":38.548,""10"":56.882,""11"":62.098,""12"":67.131,""13"":71.648,""14"":82.183,""15"":82.183}",0,0,,,1,1,,F,20,True,1440,900
95,2025-10-01,16:27:18,72165,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",17:23:29,56.19403333333333,1,"{""0"":3.497,""1"":7.479,""2"":10.113,""3"":16.863,""4"":25.146,""5"":30.398,""6"":34.763,""7"":40.164,""8"":42.28,""9"":43.413,""10"":67.165,""11"":70.013,""12"":73.48,""13"":74.78,""14"":85.864,""15"":85.864}",0,2,"17.989,2158.077",No.,1,1,"The instructions were clear, felt like some of the animations were really similar. ",F,18,True,1440,900
