subjNum,subjStartDate,subjStartTime,trialIndex,exptId,label,labelIndex,rt,vidPlayCounts
156,2025-10-02,15:31:18,60,4939_creep up on,Poke,17,14.067,2
156,2025-10-02,15:31:18,61,4993_herd,Chase,27,21.133,1
156,2025-10-02,15:31:18,62,1131_block,Chase,27,11.917,1
156,2025-10-02,15:31:18,63,5723_kiss,Kiss,23,22.533,1
156,2025-10-02,15:31:18,64,4918_hug,Flirt with,25,13.649,1
156,2025-10-02,15:31:18,65,4900_scratch,Escape,3,26.8,2
156,2025-10-02,15:31:18,66,5288_block,Flirt with,25,8.966,1
156,2025-10-02,15:31:18,67,4850_examine,Approach,4,13.317,1
157,2025-10-02,16:08:43,0,4792_talk to,Argue with,30,24.777,1
157,2025-10-02,16:08:43,1,1415_follow,Avoid,3,13.916,2
157,2025-10-02,16:08:43,2,5089_lead,Bother,4,29.566,1
157,2025-10-02,16:08:43,3,6023_hit,Hit,11,33.868,3
157,2025-10-02,16:08:43,4,5871_pull,Follow,16,16.633,2
157,2025-10-02,16:08:43,5,5622_tickle,Poke,14,13.966,2
157,2025-10-02,16:08:43,6,901_follow,Lead,0,56.234,3
157,2025-10-02,16:08:43,7,4796_scratch,Tickle,15,11.284,1
157,2025-10-02,16:08:43,8,4797_play with,Play with,18,13.634,1
157,2025-10-02,16:08:43,9,4385_leave,Leave,5,6.215,2
157,2025-10-02,16:08:43,10,5500_huddle with,Hug,24,12.334,2
157,2025-10-02,16:08:43,11,5798_kiss,Approach,23,40.584,2
157,2025-10-02,16:08:43,12,5654_throw,Herd,13,64.749,3
157,2025-10-02,16:08:43,13,5436_huddle with,Scratch,31,16.367,2
157,2025-10-02,16:08:43,14,6074_accompany,Push,26,16.199,2
157,2025-10-02,16:08:43,15,5248_capture,Capture,28,15.533,2
157,2025-10-02,16:08:43,16,6249_approach,Poke,14,11.866,1
157,2025-10-02,16:08:43,17,5026_avoid,Examine,27,20.118,2
157,2025-10-02,16:08:43,18,4886_escape,Leave,5,21.85,2
157,2025-10-02,16:08:43,19,6304_chase,Mimic,17,18.283,2
157,2025-10-02,16:08:43,20,5291_argue with,Talk to,25,10.566,1
157,2025-10-02,16:08:43,21,5816_ignore,Bother,4,11.683,2
157,2025-10-02,16:08:43,22,5117_play with,Encircle,10,26.067,2
157,2025-10-02,16:08:43,23,904_huddle with,Talk to,25,19.769,1
157,2025-10-02,16:08:43,24,5339_approach,Approach,23,20.281,3
157,2025-10-02,16:08:43,25,6765_accompany,Leave,5,16.949,2
157,2025-10-02,16:08:43,26,5581_avoid,Play with,18,22.133,2
157,2025-10-02,16:08:43,27,1012_push,Poke,14,6.983,1
157,2025-10-02,16:08:43,28,5791_talk to,Bother,4,22.85,1
157,2025-10-02,16:08:43,29,5570_poke,Poke,14,12.916,2
157,2025-10-02,16:08:43,30,5338_poke,Kiss,22,9.016,2
157,2025-10-02,16:08:43,31,2278_creep up on,Creep up on,29,23.733,1
157,2025-10-02,16:08:43,32,876_mimic,Fight,7,27.517,2
157,2025-10-02,16:08:43,33,5550_flirt with,Huddle with,20,39.901,2
157,2025-10-02,16:08:43,34,6221_avoid,Hit,11,37.284,7
157,2025-10-02,16:08:43,35,5305_lead,Avoid,3,22.033,3
157,2025-10-02,16:08:43,36,6169_bother,Play with,18,62.634,2
157,2025-10-02,16:08:43,37,4975_accompany,Hit,11,6.399,4
157,2025-10-02,16:08:43,38,6139_fight,Hit,11,7.633,1
157,2025-10-02,16:08:43,39,875_follow,Mimic,17,18.233,1
157,2025-10-02,16:08:43,40,5790_escape,Kiss,22,25.616,2
157,2025-10-02,16:08:43,41,5996_huddle with,Poke,14,29.533,5
157,2025-10-02,16:08:43,42,6043_encircle,Encircle,10,7.867,1
157,2025-10-02,16:08:43,43,6769_huddle with,Talk to,25,48.75,2
157,2025-10-02,16:08:43,44,5181_hug,Push,26,27.0,3
157,2025-10-02,16:08:43,45,6031_argue with,Fight,7,24.932,1
157,2025-10-02,16:08:43,46,1167_kiss,Kiss,22,8.303,1
157,2025-10-02,16:08:43,47,4899_tickle,Poke,14,10.074,1
157,2025-10-02,16:08:43,48,6303_tickle,Tickle,15,23.875,2
157,2025-10-02,16:08:43,49,5079_lead,Leave,5,8.474,2
157,2025-10-02,16:08:43,50,5279_herd,Avoid,3,12.673,1
157,2025-10-02,16:08:43,51,5428_approach,Approach,23,9.049,2
157,2025-10-02,16:08:43,52,5150_block,Huddle with,20,12.782,1
157,2025-10-02,16:08:43,53,6284_chase,Approach,23,4.95,2
157,2025-10-02,16:08:43,54,4883_examine,Examine,27,15.783,1
157,2025-10-02,16:08:43,55,4872_hug,Huddle with,20,17.216,3
157,2025-10-02,16:08:43,56,5111_capture,Huddle with,20,13.367,2
157,2025-10-02,16:08:43,57,4985_poke,Scratch,31,16.666,1
157,2025-10-02,16:08:43,58,1422_examine,Creep up on,29,15.6,3
157,2025-10-02,16:08:43,59,6238_escape,Leave,5,7.466,2
157,2025-10-02,16:08:43,60,5301_encircle,Encircle,10,7.235,1
157,2025-10-02,16:08:43,61,6011_mimic,Mimic,17,12.332,1
157,2025-10-02,16:08:43,62,6044_herd,Bother,4,15.599,1
157,2025-10-02,16:08:43,63,5938_fight,Hit,11,5.6,1
157,2025-10-02,16:08:43,64,5944_leave,Leave,5,3.067,1
157,2025-10-02,16:08:43,65,5866_follow,Follow,16,7.033,1
157,2025-10-02,16:08:43,66,5036_examine,Examine,27,12.883,2
157,2025-10-02,16:08:43,67,5086_hit,Hug,24,17.699,3
161,2025-10-02,17:00:40,0,5920_huddle with,Huddle with,11,8.984,1
161,2025-10-02,17:00:40,1,4925_escape,Follow,4,10.2,1
161,2025-10-02,17:00:40,2,5311_huddle with,Encircle,19,13.799,1
161,2025-10-02,17:00:40,3,5139_kiss,Leave,9,12.083,1
161,2025-10-02,17:00:40,4,5145_argue with,Play with,22,16.499,1
161,2025-10-02,17:00:40,5,5479_avoid,Lead,14,8.368,1
161,2025-10-02,17:00:40,6,5775_block,Hug,10,18.965,1
161,2025-10-02,17:00:40,7,5517_lead,Follow,4,12.101,1
161,2025-10-02,17:00:40,8,5523_herd,Flirt with,6,17.232,1
161,2025-10-02,17:00:40,9,5372_accompany,Bother,25,18.634,1
161,2025-10-02,17:00:40,10,5516_follow,Follow,4,11.066,1
161,2025-10-02,17:00:40,11,1414_accompany,Mimic,5,10.534,1
161,2025-10-02,17:00:40,12,5269_throw,Leave,9,16.483,1
161,2025-10-02,17:00:40,13,5812_hit,Hit,2,9.034,1
161,2025-10-02,17:00:40,14,5800_follow,Block,7,27.9,1
161,2025-10-02,17:00:40,15,6081_ignore,Talk to,21,19.3,1
161,2025-10-02,17:00:40,16,5318_ignore,Bother,25,22.999,1
161,2025-10-02,17:00:40,17,5819_poke,Approach,0,7.266,1
161,2025-10-02,17:00:40,18,4999_capture,Follow,4,22.25,1
161,2025-10-02,17:00:40,19,5883_encircle,Huddle with,11,22.666,1
161,2025-10-02,17:00:40,20,6033_argue with,Argue with,31,16.318,1
161,2025-10-02,17:00:40,21,5843_huddle with,Hug,10,9.849,1
161,2025-10-02,17:00:40,22,5475_tickle,Scratch,3,9.199,1
161,2025-10-02,17:00:40,23,4801_escape,Avoid,30,12.35,1
161,2025-10-02,17:00:40,24,5044_poke,Poke,15,4.566,1
161,2025-10-02,17:00:40,25,5917_flirt with,Bother,25,15.799,1
161,2025-10-02,17:00:40,26,5589_examine,Bother,25,34.765,2
161,2025-10-02,17:00:40,27,5108_follow,Mimic,5,13.95,1
161,2025-10-02,17:00:40,28,5934_fight,Hit,2,10.634,1
161,2025-10-02,17:00:40,29,4974_play with,Examine,18,27.283,1
161,2025-10-02,17:00:40,30,6150_push,Push,1,20.533,1
161,2025-10-02,17:00:40,31,6183_avoid,Avoid,30,22.332,1
161,2025-10-02,17:00:40,32,4935_hug,Hug,10,26.966,1
161,2025-10-02,17:00:40,33,5113_huddle with,Follow,4,17.366,1
161,2025-10-02,17:00:40,34,4690_hit,Hit,2,6.25,1
161,2025-10-02,17:00:40,35,5875_escape,Creep up on,23,18.167,2
161,2025-10-02,17:00:40,36,5148_talk to,Ignore,12,9.998,1
161,2025-10-02,17:00:40,37,5407_kiss,Mimic,5,20.699,1
161,2025-10-02,17:00:40,38,5025_leave,Leave,9,6.416,1
161,2025-10-02,17:00:40,39,5162_bother,Mimic,5,10.149,1
161,2025-10-02,17:00:40,40,844_leave,Leave,9,3.784,1
161,2025-10-02,17:00:40,41,4795_argue with,Argue with,31,18.916,1
161,2025-10-02,17:00:40,42,5585_block,Fight,16,11.45,1
161,2025-10-02,17:00:40,43,5082_flirt with,Talk to,21,11.482,1
161,2025-10-02,17:00:40,44,5986_fight,Hit,2,7.351,1
161,2025-10-02,17:00:40,45,4799_bother,Bother,25,16.532,1
161,2025-10-02,17:00:40,46,5776_mimic,Follow,4,23.034,2
161,2025-10-02,17:00:40,47,6298_chase,Mimic,5,22.316,1
161,2025-10-02,17:00:40,48,5158_approach,Poke,15,7.867,1
161,2025-10-02,17:00:40,49,5908_creep up on,Talk to,21,8.115,1
161,2025-10-02,17:00:40,50,6760_capture,Hug,10,8.949,1
161,2025-10-02,17:00:40,51,1061_tickle,Scratch,3,16.15,1
161,2025-10-02,17:00:40,52,906_hug,Talk to,21,15.581,1
161,2025-10-02,17:00:40,53,1032_creep up on,Examine,18,16.25,1
161,2025-10-02,17:00:40,54,5591_scratch,Talk to,21,19.95,1
161,2025-10-02,17:00:40,55,5132_huddle with,Encircle,19,34.532,1
161,2025-10-02,17:00:40,56,2025_bother,Argue with,31,10.735,1
161,2025-10-02,17:00:40,57,6231_argue with,Bother,25,17.116,1
161,2025-10-02,17:00:40,58,2349_poke,Approach,0,6.733,1
161,2025-10-02,17:00:40,59,5246_chase,Follow,4,5.432,1
161,2025-10-02,17:00:40,60,5644_ignore,Mimic,5,17.951,1
161,2025-10-02,17:00:40,61,4800_approach,Approach,0,4.516,1
161,2025-10-02,17:00:40,62,5401_pull,Accompany,20,22.101,1
161,2025-10-02,17:00:40,63,6217_examine,Encircle,19,5.381,1
161,2025-10-02,17:00:40,64,5889_throw,Creep up on,23,7.811,1
161,2025-10-02,17:00:40,65,5088_kiss,Approach,0,9.489,1
161,2025-10-02,17:00:40,66,4976_accompany,Poke,15,8.549,2
161,2025-10-02,17:00:40,67,5461_leave,Leave,9,4.017,1
162,2025-10-02,17:12:51,0,4963_lead,Avoid,8,6.132,3
162,2025-10-02,17:12:51,1,851_hit,Fight,9,4.917,1
162,2025-10-02,17:12:51,2,6146_argue with,Mimic,0,7.149,1
162,2025-10-02,17:12:51,3,5114_accompany,Argue with,13,10.217,1
162,2025-10-02,17:12:51,4,5556_play with,Kiss,25,3.632,1
162,2025-10-02,17:12:51,5,5801_hug,Hug,15,4.95,1
162,2025-10-02,17:12:51,6,4679_accompany,Chase,30,5.75,1
162,2025-10-02,17:12:51,7,6283_hit,Creep up on,21,12.817,2
162,2025-10-02,17:12:51,8,4848_kiss,Creep up on,21,6.014,1
162,2025-10-02,17:12:51,9,1180_block,Block,12,16.894,1
162,2025-10-02,17:12:51,10,5164_pull,Play with,6,13.666,1
162,2025-10-02,17:12:51,11,6145_examine,Creep up on,21,7.016,1
162,2025-10-02,17:12:51,12,2219_accompany,Mimic,0,13.516,1
162,2025-10-02,17:12:51,13,6045_leave,Bother,18,18.149,1
162,2025-10-02,17:12:51,14,1104_tickle,Fight,9,8.784,1
162,2025-10-02,17:12:51,15,4791_fight,Fight,9,19.882,1
162,2025-10-02,17:12:51,16,5781_bother,Argue with,13,15.084,1
162,2025-10-02,17:12:51,17,863_avoid,Chase,30,15.384,1
162,2025-10-02,17:12:51,18,6086_bother,Kiss,25,10.815,1
162,2025-10-02,17:12:51,19,5474_poke,Examine,31,10.985,1
162,2025-10-02,17:12:51,20,4944_huddle with,Fight,9,7.348,1
162,2025-10-02,17:12:51,21,5115_throw,Approach,22,14.584,2
162,2025-10-02,17:12:51,22,5535_capture,Hug,15,3.948,1
162,2025-10-02,17:12:51,23,4823_block,Hug,15,3.499,1
162,2025-10-02,17:12:51,24,5074_scratch,Bother,18,5.884,1
162,2025-10-02,17:12:51,25,4805_hit,Poke,28,5.184,1
162,2025-10-02,17:12:51,26,5143_creep up on,Tickle,11,5.199,1
162,2025-10-02,17:12:51,27,5924_chase,Follow,20,14.65,1
162,2025-10-02,17:12:51,28,5094_herd,Follow,20,93.001,3
162,2025-10-02,17:12:51,29,4826_leave,Escape,26,4.0,1
162,2025-10-02,17:12:51,30,5715_approach,Examine,31,9.15,1
162,2025-10-02,17:12:51,31,5716_escape,Escape,26,5.965,3
162,2025-10-02,17:12:51,32,5994_push,Follow,20,17.117,2
162,2025-10-02,17:12:51,33,5193_tickle,Argue with,13,9.316,1
162,2025-10-02,17:12:51,34,4945_argue with,Argue with,13,15.166,1
162,2025-10-02,17:12:51,35,4901_follow,Chase,30,25.083,2
162,2025-10-02,17:12:51,36,4854_argue with,Mimic,0,7.465,1
162,2025-10-02,17:12:51,37,5878_follow,Chase,30,5.817,1
162,2025-10-02,17:12:51,38,6149_mimic,Mimic,0,13.0,2
162,2025-10-02,17:12:51,39,5664_lead,Follow,20,5.833,1
162,2025-10-02,17:12:51,40,6235_scratch,Kiss,25,5.466,1
162,2025-10-02,17:12:51,41,5319_ignore,Avoid,8,28.266,1
162,2025-10-02,17:12:51,42,990_poke,Hug,15,9.849,2
162,2025-10-02,17:12:51,43,5391_examine,Examine,31,8.5,1
162,2025-10-02,17:12:51,44,5521_play with,Mimic,0,4.933,1
162,2025-10-02,17:12:51,45,5125_approach,Creep up on,21,3.949,1
162,2025-10-02,17:12:51,46,4787_kiss,Kiss,25,4.851,1
162,2025-10-02,17:12:51,47,5329_huddle with,Hug,15,27.349,1
162,2025-10-02,17:12:51,48,5949_huddle with,Creep up on,21,3.833,1
162,2025-10-02,17:12:51,49,4996_bother,Argue with,13,13.999,1
162,2025-10-02,17:12:51,50,4875_talk to,Bother,18,16.867,1
162,2025-10-02,17:12:51,51,5402_chase,Chase,30,6.766,1
162,2025-10-02,17:12:51,52,4732_avoid,Play with,6,7.768,1
162,2025-10-02,17:12:51,53,5077_talk to,Talk to,2,3.815,1
162,2025-10-02,17:12:51,54,5007_hug,Talk to,2,46.448,1
162,2025-10-02,17:12:51,55,5914_tickle,Bother,18,4.566,1
162,2025-10-02,17:12:51,56,5542_talk to,Kiss,25,3.316,1
162,2025-10-02,17:12:51,57,5719_creep up on,Creep up on,21,13.033,2
162,2025-10-02,17:12:51,58,4833_flirt with,Creep up on,21,3.267,1
162,2025-10-02,17:12:51,59,4982_capture,Hit,5,4.233,1
162,2025-10-02,17:12:51,60,5024_block,Hit,5,2.783,1
162,2025-10-02,17:12:51,61,6035_capture,Chase,30,5.732,1
162,2025-10-02,17:12:51,62,6141_throw,Escape,26,5.285,1
162,2025-10-02,17:12:51,63,5047_mimic,Mimic,0,4.682,1
162,2025-10-02,17:12:51,64,5867_tickle,Flirt with,24,3.684,1
162,2025-10-02,17:12:51,65,5321_creep up on,Examine,31,27.601,2
162,2025-10-02,17:12:51,66,5027_chase,Follow,20,5.882,1
162,2025-10-02,17:12:51,67,1192_encircle,Examine,31,10.25,1
163,2025-10-02,17:19:02,0,4942_throw,Encircle,9,19.555,2
163,2025-10-02,17:19:02,1,5648_huddle with,Scratch,12,8.609,1
163,2025-10-02,17:19:02,2,5306_push,Creep up on,25,7.462,1
163,2025-10-02,17:19:02,3,6046_chase,Chase,22,27.643,1
163,2025-10-02,17:19:02,4,4890_ignore,Bother,4,17.249,1
163,2025-10-02,17:19:02,5,5792_chase,Play with,21,23.006,1
163,2025-10-02,17:19:02,6,4403_push,Scratch,12,11.222,1
163,2025-10-02,17:19:02,7,1074_huddle with,Kiss,14,8.285,1
163,2025-10-02,17:19:02,8,4494_hit,Hit,29,16.307,1
163,2025-10-02,17:19:02,9,5473_chase,Tickle,2,4.736,1
163,2025-10-02,17:19:02,10,5936_escape,Escape,5,6.59,1
163,2025-10-02,17:19:02,11,5252_tickle,Bother,4,7.068,1
163,2025-10-02,17:19:02,12,6240_bother,Bother,4,8.284,1
163,2025-10-02,17:19:02,13,5569_flirt with,Fight,30,14.875,1
163,2025-10-02,17:19:02,14,4865_leave,Leave,8,5.897,1
163,2025-10-02,17:19:02,15,6296_examine,Examine,11,7.33,1
163,2025-10-02,17:19:02,16,6233_bother,Poke,0,19.92,1
163,2025-10-02,17:19:02,17,865_block,Block,20,13.795,1
163,2025-10-02,17:19:02,18,5926_follow,Herd,6,14.06,1
163,2025-10-02,17:19:02,19,5619_kiss,Kiss,14,15.151,1
163,2025-10-02,17:19:02,20,5389_argue with,Argue with,7,14.892,1
163,2025-10-02,17:19:02,21,5396_approach,Poke,0,6.127,1
163,2025-10-02,17:19:02,22,6092_mimic,Capture,1,3.541,1
163,2025-10-02,17:19:02,23,5813_argue with,Fight,30,6.479,1
163,2025-10-02,17:19:02,24,5381_chase,Bother,4,6.242,1
163,2025-10-02,17:19:02,25,6297_escape,Leave,8,3.494,1
163,2025-10-02,17:19:02,26,5541_mimic,Mimic,24,12.353,1
163,2025-10-02,17:19:02,27,5725_huddle with,Kiss,14,8.178,1
163,2025-10-02,17:19:02,28,4910_argue with,Argue with,7,10.463,1
163,2025-10-02,17:19:02,29,5666_hit,Hit,29,7.509,1
163,2025-10-02,17:19:02,30,5891_capture,Push,3,8.091,2
163,2025-10-02,17:19:02,31,5072_poke,Push,3,2.943,1
163,2025-10-02,17:19:02,32,5385_play with,Bother,4,10.668,1
163,2025-10-02,17:19:02,33,6152_hit,Hit,29,3.026,1
163,2025-10-02,17:19:02,34,5405_lead,Accompany,19,9.117,1
163,2025-10-02,17:19:02,35,5898_bother,Encircle,9,11.169,1
163,2025-10-02,17:19:02,36,5151_poke,Kiss,14,3.566,1
163,2025-10-02,17:19:02,37,5028_flirt with,Play with,21,7.908,1
163,2025-10-02,17:19:02,38,5195_tickle,Approach,26,6.747,1
163,2025-10-02,17:19:02,39,5621_throw,Leave,8,8.063,1
163,2025-10-02,17:19:02,40,5147_avoid,Leave,8,2.62,1
163,2025-10-02,17:19:02,41,5380_creep up on,Flirt with,13,10.264,1
163,2025-10-02,17:19:02,42,5815_capture,Capture,1,5.848,1
163,2025-10-02,17:19:02,43,2296_leave,Leave,8,18.246,1
163,2025-10-02,17:19:02,44,5932_lead,Follow,10,16.645,1
163,2025-10-02,17:19:02,45,4983_hit,Bother,4,7.044,1
163,2025-10-02,17:19:02,46,5297_pull,Lead,16,5.352,1
163,2025-10-02,17:19:02,47,5459_capture,Hug,23,10.525,1
163,2025-10-02,17:19:02,48,5433_block,Block,20,14.363,1
163,2025-10-02,17:19:02,49,2271_push,Push,3,14.666,1
163,2025-10-02,17:19:02,50,6144_fight,Poke,0,4.033,1
163,2025-10-02,17:19:02,51,4573_accompany,Herd,6,8.916,1
163,2025-10-02,17:19:02,52,6018_encircle,Encircle,9,5.377,1
163,2025-10-02,17:19:02,53,5942_argue with,Play with,21,13.575,1
163,2025-10-02,17:19:02,54,2036_capture,Block,20,15.726,1
163,2025-10-02,17:19:02,55,5463_scratch,Bother,4,5.946,1
163,2025-10-02,17:19:02,56,5991_examine,Encircle,9,8.954,1
163,2025-10-02,17:19:02,57,6047_talk to,Fight,30,7.936,1
163,2025-10-02,17:19:02,58,5652_approach,Poke,0,8.977,1
163,2025-10-02,17:19:02,59,5639_tickle,Flirt with,13,17.436,1
163,2025-10-02,17:19:02,60,4930_talk to,Talk to,27,11.6,1
163,2025-10-02,17:19:02,61,5353_herd,Avoid,28,12.266,1
163,2025-10-02,17:19:02,62,5002_follow,Bother,4,24.561,1
163,2025-10-02,17:19:02,63,5033_huddle with,Talk to,27,9.231,1
163,2025-10-02,17:19:02,64,858_hug,Hug,23,11.265,1
163,2025-10-02,17:19:02,65,6776_encircle,Encircle,9,5.799,1
163,2025-10-02,17:19:02,66,5690_talk to,Ignore,17,5.711,1
163,2025-10-02,17:19:02,67,1058_ignore,Argue with,7,25.671,1
164,2025-10-02,17:53:43,0,5275_flirt with,Examine,6,25.071,1
164,2025-10-02,17:53:43,1,6287_encircle,Capture,2,7.116,1
164,2025-10-02,17:53:43,2,5987_creep up on,Kiss,26,12.033,3
164,2025-10-02,17:53:43,3,4904_ignore,Flirt with,15,5.918,1
164,2025-10-02,17:53:43,4,6065_huddle with,Bother,0,13.115,2
164,2025-10-02,17:53:43,5,5466_capture,Flirt with,15,27.383,1
164,2025-10-02,17:53:43,6,5304_avoid,Escape,18,17.383,2
164,2025-10-02,17:53:43,7,5874_scratch,Leave,5,18.184,3
164,2025-10-02,17:53:43,8,6061_creep up on,Examine,6,26.449,1
164,2025-10-02,17:53:43,9,4856_tickle,Tickle,28,10.667,1
164,2025-10-02,17:53:43,10,5330_mimic,Bother,0,18.099,1
164,2025-10-02,17:53:43,11,5314_creep up on,Flirt with,15,12.434,1
164,2025-10-02,17:53:43,12,6070_creep up on,Creep up on,4,7.166,2
164,2025-10-02,17:53:43,13,5131_herd,Bother,0,17.482,1
164,2025-10-02,17:53:43,14,4635_argue with,Poke,22,7.817,1
164,2025-10-02,17:53:43,15,1078_encircle,Encircle,25,8.75,1
164,2025-10-02,17:53:43,16,5663_follow,Lead,20,12.5,1
164,2025-10-02,17:53:43,17,5073_capture,Huddle with,19,12.499,3
164,2025-10-02,17:53:43,18,4952_talk to,Mimic,17,12.067,1
164,2025-10-02,17:53:43,19,5579_block,Lead,20,9.449,1
164,2025-10-02,17:53:43,20,5285_throw,Play with,11,8.999,1
164,2025-10-02,17:53:43,21,5440_play with,Flirt with,15,14.533,1
164,2025-10-02,17:53:43,22,5778_tickle,Talk to,12,8.151,1
164,2025-10-02,17:53:43,23,6768_lead,Argue with,7,18.898,2
164,2025-10-02,17:53:43,24,5121_play with,Encircle,25,13.916,2
164,2025-10-02,17:53:43,25,5727_encircle,Ignore,16,11.867,1
164,2025-10-02,17:53:43,26,5515_bother,Encircle,25,7.366,1
164,2025-10-02,17:53:43,27,6002_throw,Fight,23,7.917,1
164,2025-10-02,17:53:43,28,5512_ignore,Pull,13,6.183,2
164,2025-10-02,17:53:43,29,6032_huddle with,Poke,22,8.866,2
164,2025-10-02,17:53:43,30,6153_play with,Ignore,16,7.966,1
164,2025-10-02,17:53:43,31,5835_flirt with,Examine,6,14.9,1
164,2025-10-02,17:53:43,32,4951_lead,Follow,30,15.083,1
164,2025-10-02,17:53:43,33,5611_avoid,Ignore,16,7.6,1
164,2025-10-02,17:53:43,34,5950_leave,Leave,5,8.466,1
164,2025-10-02,17:53:43,35,5643_scratch,Examine,6,20.149,1
164,2025-10-02,17:53:43,36,5777_argue with,Poke,22,13.182,2
164,2025-10-02,17:53:43,37,5087_ignore,Ignore,16,15.834,2
164,2025-10-02,17:53:43,38,5946_hit,Bother,0,14.216,5
164,2025-10-02,17:53:43,39,4920_play with,Poke,22,3.916,1
164,2025-10-02,17:53:43,40,5219_escape,Flirt with,15,7.118,1
164,2025-10-02,17:53:43,41,5390_capture,Kiss,26,6.699,1
164,2025-10-02,17:53:43,42,854_bother,Bother,0,22.2,1
164,2025-10-02,17:53:43,43,5344_play with,Examine,6,7.283,1
164,2025-10-02,17:53:43,44,4927_lead,Avoid,24,11.35,1
164,2025-10-02,17:53:43,45,6286_argue with,Leave,5,17.05,4
164,2025-10-02,17:53:43,46,6177_chase,Mimic,17,20.199,1
164,2025-10-02,17:53:43,47,4836_poke,Kiss,26,7.199,2
164,2025-10-02,17:53:43,48,1109_pull,Follow,30,9.733,1
164,2025-10-02,17:53:43,49,5278_push,Argue with,7,14.567,1
164,2025-10-02,17:53:43,50,5403_poke,Scratch,31,6.85,1
164,2025-10-02,17:53:43,51,4950_examine,Encircle,25,6.5,1
164,2025-10-02,17:53:43,52,4980_flirt with,Ignore,16,17.183,1
164,2025-10-02,17:53:43,53,6261_tickle,Fight,23,5.0,1
164,2025-10-02,17:53:43,54,5427_kiss,Kiss,26,4.35,1
164,2025-10-02,17:53:43,55,5397_leave,Avoid,24,8.032,1
164,2025-10-02,17:53:43,56,5378_hug,Hug,10,10.018,2
164,2025-10-02,17:53:43,57,6178_ignore,Ignore,16,21.831,1
164,2025-10-02,17:53:43,58,5689_ignore,Avoid,24,9.434,2
164,2025-10-02,17:53:43,59,5895_talk to,Talk to,12,16.9,1
164,2025-10-02,17:53:43,60,5443_approach,Poke,22,3.866,1
164,2025-10-02,17:53:43,61,6026_fight,Bother,0,9.966,1
164,2025-10-02,17:53:43,62,4744_creep up on,Approach,29,12.966,1
164,2025-10-02,17:53:43,63,5450_accompany,Throw,21,11.067,3
164,2025-10-02,17:53:43,64,5354_huddle with,Pull,13,4.666,1
164,2025-10-02,17:53:43,65,5039_flirt with,Talk to,12,11.216,1
164,2025-10-02,17:53:43,66,5848_flirt with,Ignore,16,14.0,1
164,2025-10-02,17:53:43,67,2306_poke,Poke,22,6.416,1
165,2025-10-02,17:54:55,0,4815_argue with,Argue with,12,8.634,1
165,2025-10-02,17:54:55,1,5327_tickle,Creep up on,25,15.399,3
165,2025-10-02,17:54:55,2,5208_encircle,Tickle,21,9.629,3
165,2025-10-02,17:54:55,3,4973_huddle with,Tickle,21,2.865,1
165,2025-10-02,17:54:55,4,5574_mimic,Mimic,20,16.426,1
165,2025-10-02,17:54:55,5,5159_pull,Lead,17,12.853,2
165,2025-10-02,17:54:55,6,5490_leave,Leave,9,20.083,2
165,2025-10-02,17:54:55,7,5665_block,Mimic,20,23.561,2
165,2025-10-02,17:54:55,8,5518_play with,Play with,23,29.379,2
165,2025-10-02,17:54:55,9,5152_examine,Encircle,0,10.935,1
165,2025-10-02,17:54:55,10,4994_tickle,Bother,24,21.982,1
165,2025-10-02,17:54:55,11,5905_encircle,Encircle,0,6.614,1
165,2025-10-02,17:54:55,12,5491_bother,Bother,24,11.576,1
165,2025-10-02,17:54:55,13,5549_chase,Follow,16,7.351,1
165,2025-10-02,17:54:55,14,4855_argue with,Talk to,3,14.992,2
165,2025-10-02,17:54:55,15,5177_scratch,Hug,18,3.671,2
165,2025-10-02,17:54:55,16,6000_mimic,Mimic,20,12.239,1
165,2025-10-02,17:54:55,17,5211_talk to,Hit,2,18.158,4
165,2025-10-02,17:54:55,18,5362_tickle,Huddle with,10,41.664,5
165,2025-10-02,17:54:55,19,5122_accompany,Approach,5,6.733,1
165,2025-10-02,17:54:55,20,1076_poke,Poke,27,5.525,1
165,2025-10-02,17:54:55,21,5268_play with,Herd,6,12.324,1
165,2025-10-02,17:54:55,22,5881_encircle,Kiss,1,40.202,2
165,2025-10-02,17:54:55,23,1410_creep up on,Follow,16,8.453,1
165,2025-10-02,17:54:55,24,4788_capture,Accompany,8,3.948,1
165,2025-10-02,17:54:55,25,4891_leave,Leave,9,2.683,2
165,2025-10-02,17:54:55,26,4995_kiss,Poke,27,5.674,1
165,2025-10-02,17:54:55,27,5295_approach,Poke,27,3.123,1
165,2025-10-02,17:54:55,28,5985_hug,Approach,5,8.304,2
165,2025-10-02,17:54:55,29,5590_lead,Accompany,8,14.158,1
165,2025-10-02,17:54:55,30,6761_mimic,Mimic,20,6.3,2
165,2025-10-02,17:54:55,31,5572_lead,Mimic,20,30.563,2
165,2025-10-02,17:54:55,32,4626_ignore,Play with,23,13.223,1
165,2025-10-02,17:54:55,33,5919_capture,Hug,18,9.197,1
165,2025-10-02,17:54:55,34,6302_lead,Accompany,8,9.951,1
165,2025-10-02,17:54:55,35,5476_lead,Bother,24,7.674,1
165,2025-10-02,17:54:55,36,5048_throw,Push,14,6.178,1
165,2025-10-02,17:54:55,37,4706_follow,Chase,19,4.148,1
165,2025-10-02,17:54:55,38,6180_hit,Hit,2,14.295,1
