num	date	startTime	id	userAgent	endTime	duration	quizAttemptN	instrReadingTimes	quickReadingPageN	hiddenCount	hiddenDurations	comments	serious	maximized	problems	gender	age	inView	viewportW	viewportH
38	2024-10-09	04:26:46	63280	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	04:52:06	25.3237	1	"{""0"":1.091,""1"":1.642,""2"":2.156,""3"":6.083,""4"":10.578,""5"":15.085,""6"":20.307,""7"":24.026,""8"":26.77,""9"":29.306,""10"":30.649,""11"":49.34,""12"":52.711,""13"":56.005,""14"":59.601,""15"":65.783,""16"":65.783}"	0	0			1	1		F	21	True	1440	900
39	2024-10-09	04:04:12	64617	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	04:56:34	52.3598	1	"{""0"":1597.284,""1"":1630.002,""2"":1634.237,""3"":1636.197,""4"":1640.303,""5"":1643.567,""6"":1647.181,""7"":1651.249,""8"":1653.551,""9"":1654.556,""10"":1655.457,""11"":1680.771,""12"":1683.743,""13"":1686.183,""14"":1687.771,""15"":1692.807,""16"":1692.807}"	0	0			1	1		F	21	True	1512	945
41	2024-10-09	04:39:25	63340	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0	05:03:26	24.015483333333332	1	"{""0"":5.626,""1"":8.949,""2"":10.981,""3"":18.242,""4"":23.221,""5"":40.006,""6"":44.342,""7"":45.91,""8"":47.019,""9"":48.233,""10"":48.804,""11"":66.785,""12"":68.883,""13"":71.178,""14"":72.582,""15"":77.898,""16"":77.898}"	0	0			1	1		M	20	True	1536	960
40	2024-10-09	04:33:35	67880	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	05:08:24	34.8033	1	"{""0"":4.137,""1"":7.7,""2"":11.125,""3"":15.085,""4"":20.122,""5"":26.796,""6"":31.571,""7"":34.563,""8"":38.5,""9"":40.674,""10"":41.903,""11"":64.206,""12"":66.701,""13"":69.729,""14"":72.186,""15"":80.313,""16"":80.313}"	0	1	183.247	No	1	1	No, I had a misclick in 42 or 43 though. I wish there was a way to finalize the choice or to go back and change it.	M	21	True	1536	960
43	2024-10-09	04:55:04	63925	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	05:18:18	23.230366666666665	1	"{""0"":4.067,""1"":6.431,""2"":10.577,""3"":16.376,""4"":18.561,""5"":23.762,""6"":29.509,""7"":32.998,""8"":35.715,""9"":38.64,""10"":40.264,""11"":73.988,""12"":76.822,""13"":81.261,""14"":82.473,""15"":91.737,""16"":91.737}"	0	0		No.	1	1	No, the procedure was clear and I did not have any problems completing any of the tasks. 	F	21	True	1470	920
44	2024-10-09	05:02:32	65530	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	05:25:42	23.165866666666663	1	"{""0"":1.929,""1"":4.141,""2"":6.29,""3"":9.506,""4"":11.539,""5"":17.506,""6"":23.495,""7"":28.328,""8"":31.197,""9"":34.774,""10"":35.998,""11"":80.943,""12"":84.088,""13"":86.47,""14"":87.909,""15"":100.118,""16"":100.118}"	0	0			1	1		F	21	True	1536	864
45	2024-10-09	05:10:46	60215	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	05:45:39	34.88328333333333	1	"{""0"":17.449,""1"":24.418,""2"":29.497,""3"":49.57,""4"":53.66,""5"":59.995,""6"":64.36,""7"":67.737,""8"":69.332,""9"":72.021,""10"":73.203,""11"":103.461,""12"":107.288,""13"":112.885,""14"":114.804,""15"":121.582,""16"":121.582}"	0	0			1	1		F	20	True	1470	920
46	2024-10-09	05:27:16	67839	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15	05:48:22	21.114233333333335	1	"{""0"":7.925,""1"":10.29,""2"":14.98,""3"":20.992,""4"":26.313,""5"":34.659,""6"":39.137,""7"":42.797,""8"":45.536,""9"":48.242,""10"":49.382,""11"":84.714,""12"":87.87,""13"":92.831,""14"":95.039,""15"":103.666,""16"":103.666}"	0	0		The triangles were interesting to watch.	1	1	No the procedure was easy to understand and complete.	F	17	True	1470	920
50	2024-10-09	05:37:15	67831	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36	06:15:23	38.133066666666664	1	"{""0"":3.125,""1"":15.109,""2"":19.69,""3"":24.085,""4"":29.114,""5"":60.512,""6"":64.916,""7"":69.17,""8"":74.068,""9"":76.696,""10"":77.488,""11"":95.916,""12"":99.45,""13"":103.378,""14"":105.13,""15"":113.996,""16"":113.996}"	0	2	179.264,225.78		1	1		F	19	True	1440	900
52	2024-10-09	05:53:15	63545	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15	06:16:01	22.765933333333333	1	"{""0"":1.499,""1"":2.158,""2"":3.257,""3"":4.306,""4"":8.251,""5"":16.093,""6"":54.082,""7"":56.834,""8"":159.16,""9"":162.45,""10"":165.87,""11"":190.831,""12"":194.321,""13"":199.517,""14"":202.977,""15"":209.557,""16"":209.557}"	0	0			1	1		F	21	True	1920	1080
47	2024-10-09	05:30:16	67821	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	06:18:35	48.319116666666666	1	"{""0"":1.681,""1"":3.363,""2"":5.413,""3"":9.413,""4"":11.463,""5"":14.6,""6"":19.38,""7"":25.629,""8"":28.796,""9"":40.596,""10"":41.329,""11"":73.315,""12"":118.112,""13"":131.978,""14"":133.011,""15"":136.578,""16"":136.578}"	0	2	3.021,1241.619		1	1	N/A, very straightforward procedure!	F	22	True	1440	900
53	2024-10-09	05:18:47	66926	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	06:52:21	93.55721666666666	1	"{""0"":2390.025,""1"":2392.806,""2"":3281.341,""3"":3285.84,""4"":3292.174,""5"":3484.761,""6"":3487.49,""7"":3489.639,""8"":3491.073,""9"":3493.123,""10"":3493.889,""11"":3534.541,""12"":3537.839,""13"":3541.073,""14"":3542.756,""15"":3549.107,""16"":3549.107}"	0	0		no 	1	1	No 	F	20	True	1440	876
54	2024-10-09	06:57:10	68256	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36	07:33:06	35.931383333333336	1	"{""0"":4.489,""1"":6.224,""2"":8.32,""3"":11.194,""4"":16.063,""5"":20.705,""6"":24.836,""7"":28.188,""8"":30.199,""9"":32.805,""10"":37.651,""11"":91.246,""12"":96.213,""13"":185.996,""14"":187.885,""15"":196.431,""16"":196.431}"	0	0		nope	1	1	all clear	F	21	True	1470	920
55	2024-10-09	15:34:01	67718	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36	15:57:19	23.302633333333333	1	"{""0"":7.137,""1"":13.768,""2"":19.055,""3"":27.531,""4"":34.807,""5"":46.783,""6"":55.28,""7"":61.054,""8"":64.251,""9"":66.65,""10"":68.943,""11"":89.513,""12"":93.4,""13"":100.824,""14"":103.947,""15"":113.646,""16"":113.646}"	0	0			1	1	Instructions were very clear and I had no issues with completing the tasks.	F	25	True	1280	800
56	2024-10-09	16:58:59	67854	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0	17:26:52	27.888716666666667	1	"{""0"":15.647,""1"":56.622,""2"":65.262,""3"":72.459,""4"":80.084,""5"":88.472,""6"":96.664,""7"":100.541,""8"":105.904,""9"":109.619,""10"":111.441,""11"":146.305,""12"":149.186,""13"":153.539,""14"":155.453,""15"":164.058,""16"":164.058}"	0	0			1	1	The practice animation at the beginning was very helpful.	F	21	True	1280	800
57	2024-10-09	17:05:32	68422	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	17:30:34	25.030583333333333	1	"{""0"":5.799,""1"":12.642,""2"":19.054,""3"":27.208,""4"":35.777,""5"":45.248,""6"":53.212,""7"":59.527,""8"":69.862,""9"":74.35,""10"":76.3,""11"":113.892,""12"":118.961,""13"":124.04,""14"":131.076,""15"":141.915,""16"":141.915}"	0	0		no	1	1	everything was clear. 	F	19	True	1440	900
58	2024-10-09	18:12:59	63985	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15	19:09:09	56.16045	1	"{""0"":5.162,""1"":8.267,""2"":12.324,""3"":21.069,""4"":27.678,""5"":32.255,""6"":38.378,""7"":42.196,""8"":201.053,""9"":202.557,""10"":203.261,""11"":227.477,""12"":230.11,""13"":234.356,""14"":236.204,""15"":241.837,""16"":241.837}"	0	8	0.604,0.606,8.206,8.918,0.621,0.625,12.837,13.568		1	1	It was all good.	F	20	True	1470	920
59	2024-10-09	18:55:09	65675	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	19:17:49	22.66365	1	"{""0"":7.443,""1"":14.251,""2"":21.83,""3"":32.68,""4"":38.78,""5"":44.533,""6"":56.656,""7"":63.97,""8"":74.351,""9"":78.191,""10"":79.916,""11"":104.253,""12"":107.671,""13"":111.666,""14"":116.074,""15"":125.513,""16"":125.513}"	0	0			1	1		F	21	True	1440	900
60	2024-10-09	20:06:35	61582	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	20:28:52	22.288166666666665	1	"{""0"":2.241,""1"":7.937,""2"":19.624,""3"":24.358,""4"":28.905,""5"":40.101,""6"":47.376,""7"":52.11,""8"":59.705,""9"":62.864,""10"":64.076,""11"":81.613,""12"":83.724,""13"":87.509,""14"":88.761,""15"":97.288,""16"":97.288}"	0	0		I began cateforizing the behaviors of the triangles based on aggressiveness or avoidance and the response to each behavior.	1	1	No. It was very clear.	F	20	True	1960	1227
61	2024-10-09	20:34:13	67913	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	20:53:56	19.7117	1	"{""0"":1.275,""1"":1.913,""2"":2.364,""3"":3.391,""4"":4.231,""5"":11.423,""6"":12.231,""7"":12.957,""8"":13.613,""9"":14.122,""10"":14.602,""11"":31.617,""12"":32.765,""13"":33.341,""14"":34.273,""15"":37.985,""16"":37.985}"	0	0		no	1	1	no, all clear	F	20	True	1920	1080
65	2024-10-10	02:40:04	67969	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36	03:03:38	23.56745	1	"{""0"":2.636,""1"":9.176,""2"":16.675,""3"":20.382,""4"":26.139,""5"":32.445,""6"":36.805,""7"":40.563,""8"":42.215,""9"":45.085,""10"":45.871,""11"":72.42,""12"":76.393,""13"":80.456,""14"":83.297,""15"":92.476,""16"":92.476}"	0	5	35.943,2.162,1.693,1.509,14.149	No	1	1	No	F	21	True	1512	945
