	6017_encircle	5905_encircle	5991_examine	5788_examine	5787_accompany	6300_accompany	4408_lead	4926_lead	5809_pull	6239_pull	6034_avoid	4793_avoid	5816_ignore	5471_ignore	6079_bother	4789_bother	6004_herd	1051_herd	5878_follow	5866_follow	6035_capture	4788_capture	6005_throw	4861_throw	1145_leave	6058_leave	5875_escape	5790_escape	5987_creep up on	5876_creep up on	5849_approach	5096_approach	4397_hug	5528_hug	5843_huddle with	5901_huddle with	6012_kiss	1167_kiss	5948_flirt with	4806_flirt with	5870_poke	5570_poke	6016_scratch	1121_scratch	5914_tickle	1104_tickle	5902_hit	6172_hit	5986_fight	6026_fight	5814_talk to	6013_talk to	1012_push	5568_push
6035_capture	0.8307692307692307	0.92	0.7608695652173914	0.8382352941176471	0.6296296296296297	0.537037037037037	0.5849056603773585	0.5714285714285714	0.5	0.7241379310344828	0.5490196078431373	0.6666666666666667	0.6818181818181819	0.7083333333333333	0.6266666666666667	0.3448275862068966	0.43181818181818177	0.6052631578947368	0.39622641509433965	0.3928571428571429	0.0	0.3538461538461538	0.6829268292682926	0.4571428571428572	0.75	0.5517241379310345	0.5909090909090908	0.6481481481481481	0.796875	0.49367088607594933	0.7857142857142857	0.5227272727272727	0.6451612903225806	0.5694444444444444	0.6222222222222222	0.6666666666666667	0.6166666666666667	0.6730769230769231	0.703125	0.7209302325581395	0.6206896551724138	0.8333333333333334	0.7419354838709677	0.8135593220338984	0.7301587301587302	0.5238095238095238	0.8163265306122449	0.6818181818181819	0.653061224489796	0.7358490566037736	0.813953488372093	0.6666666666666667	0.5098039215686274	0.5555555555555556
4788_capture	0.7887323943661972	0.5945945945945945	0.8	0.7377049180327868	0.7142857142857143	0.8125	0.7454545454545455	0.6774193548387097	0.5283018867924528	0.5344827586206897	0.5531914893617021	0.5882352941176471	0.5510204081632653	0.6603773584905661	0.6071428571428572	0.639344262295082	0.45945945945945943	0.4727272727272728	0.4915254237288136	0.4878048780487805	0.3538461538461538	0.0	0.47619047619047616	0.45833333333333337	0.72	0.6666666666666667	0.631578947368421	0.6086956521739131	0.7407407407407407	0.6799999999999999	0.7291666666666667	0.42105263157894735	0.6551724137931034	0.6444444444444444	0.6507936507936508	0.6470588235294117	0.8235294117647058	0.803921568627451	0.734375	0.7407407407407407	0.7068965517241379	0.7446808510638299	0.6461538461538461	0.7352941176470589	0.6363636363636364	0.7291666666666667	0.6229508196721312	0.7857142857142857	0.639344262295082	0.7592592592592593	0.7692307692307692	0.8846153846153846	0.6037735849056604	0.6557377049180328
6005_throw	0.7966101694915254	0.6415094339622642	0.7321428571428572	0.6025641025641026	0.7090909090909091	0.7	0.5735294117647058	0.6097560975609756	0.5490196078431373	0.6	0.5833333333333333	0.5571428571428572	0.6545454545454545	0.5535714285714286	0.5416666666666667	0.5833333333333333	0.4883720930232558	0.65	0.5319148936170213	0.7164179104477613	0.6829268292682926	0.47619047619047616	0.0	0.38	0.5306122448979591	0.5074626865671642	0.5434782608695652	0.6808510638297872	0.7580645161290323	0.7457627118644068	0.9272727272727272	0.6181818181818182	0.8367346938775511	0.8461538461538461	0.7567567567567568	0.8382352941176471	0.6486486486486487	0.7222222222222222	0.75	0.7073170731707317	0.6833333333333333	0.75	0.8253968253968254	0.8076923076923077	0.8780487804878049	0.6730769230769231	0.7407407407407407	0.5681818181818181	0.5	0.7209302325581395	0.9056603773584906	0.6739130434782609	0.46341463414634143	0.7272727272727273
4861_throw	0.8142857142857143	0.7761194029850746	0.7931034482758621	0.7894736842105263	0.5675675675675675	0.7321428571428572	0.6666666666666667	0.6571428571428571	0.6666666666666667	0.6976744186046512	0.5714285714285714	0.6206896551724138	0.6521739130434783	0.734375	0.6212121212121212	0.7234042553191489	0.5471698113207547	0.6964285714285714	0.7555555555555555	0.6938775510204082	0.4571428571428572	0.45833333333333337	0.38	0.0	0.5263157894736843	0.3076923076923077	0.6231884057971014	0.5081967213114754	0.6666666666666667	0.5423728813559322	0.791044776119403	0.75	0.6206896551724138	0.6	0.7407407407407407	0.62	0.7073170731707317	0.7215189873417722	0.6571428571428571	0.4871794871794872	0.7884615384615384	0.6170212765957447	0.7586206896551724	0.75	0.6666666666666667	0.6935483870967742	0.7647058823529411	0.6153846153846154	0.7258064516129032	0.7142857142857143	0.8372093023255813	0.7818181818181819	0.6349206349206349	0.6811594202898551
1145_leave	0.6296296296296297	0.7222222222222222	0.6862745098039216	0.7241379310344828	0.8545454545454545	0.7142857142857143	0.5294117647058824	0.6153846153846154	0.5964912280701755	0.5857142857142856	0.6590909090909092	0.6153846153846154	0.52	0.52	0.7037037037037037	0.8269230769230769	0.775	0.6923076923076923	0.676056338028169	0.5555555555555556	0.75	0.72	0.5306122448979591	0.5263157894736843	0.0	0.5384615384615384	0.5217391304347826	0.75	0.75	0.7090909090909091	0.8200000000000001	0.7619047619047619	0.7333333333333334	0.6923076923076923	0.8363636363636364	0.864406779661017	0.6229508196721312	0.7796610169491526	0.48571428571428577	0.9090909090909091	0.8108108108108107	0.7450980392156863	0.7945205479452055	0.8780487804878049	0.7377049180327868	0.75	0.6799999999999999	0.7678571428571428	0.7857142857142857	0.8	0.7666666666666666	0.7924528301886793	0.7586206896551724	0.7551020408163265
6058_leave	0.736842105263158	0.7735849056603774	0.7666666666666666	0.8723404255319149	0.7450980392156863	0.7258064516129032	0.5441176470588236	0.5970149253731343	0.6229508196721312	0.5384615384615384	0.5681818181818181	0.5416666666666667	0.5172413793103448	0.609375	0.7115384615384616	0.64	0.5783132530120482	0.5593220338983051	0.5294117647058824	0.7246376811594203	0.5517241379310345	0.6666666666666667	0.5074626865671642	0.3076923076923077	0.5384615384615384	0.0	0.42000000000000004	0.6140350877192983	0.6875	0.4871794871794872	0.6724137931034483	0.6470588235294117	0.7333333333333334	0.5853658536585367	0.6610169491525424	0.71875	0.6739130434782609	0.8421052631578947	0.7611940298507462	0.7796610169491526	0.6379310344827587	0.8260869565217391	0.8070175438596492	0.813953488372093	0.7916666666666666	0.7936507936507937	0.7857142857142857	0.7843137254901961	0.639344262295082	0.85	0.7	0.8444444444444444	0.7384615384615385	0.8043478260869565
5875_escape	0.6666666666666667	0.7272727272727273	0.65625	0.7894736842105263	0.6891891891891893	0.5853658536585367	0.3207547169811321	0.6052631578947368	0.6296296296296297	0.4883720930232558	0.47457627118644063	0.5094339622641509	0.5294117647058824	0.625	0.625	0.5681818181818181	0.5285714285714286	0.7352941176470589	0.5833333333333333	0.576271186440678	0.5909090909090908	0.631578947368421	0.5434782608695652	0.6231884057971014	0.5217391304347826	0.42000000000000004	0.0	0.6274509803921569	0.7142857142857143	0.5769230769230769	0.7962962962962963	0.5142857142857142	0.7733333333333333	0.8115942028985508	0.6666666666666667	0.8461538461538461	0.7391304347826086	0.7272727272727273	0.7241379310344828	0.7297297297297297	0.6363636363636364	0.8333333333333334	0.6981132075471699	0.8181818181818181	0.7058823529411764	0.8421052631578947	0.7608695652173914	0.7906976744186046	0.6727272727272727	0.736842105263158	0.8214285714285714	0.6170212765957447	0.5263157894736843	0.5800000000000001
5790_escape	0.8333333333333334	0.8245614035087719	0.7169811320754718	0.8524590163934427	0.619718309859155	0.7441860465116279	0.7454545454545455	0.5862068965517242	0.696969696969697	0.8392857142857143	0.8070175438596492	0.7619047619047619	0.7666666666666666	0.8571428571428572	0.8360655737704918	0.7954545454545454	0.5964912280701755	0.7068965517241379	0.5581395348837209	0.851063829787234	0.6481481481481481	0.6086956521739131	0.6808510638297872	0.5081967213114754	0.75	0.6140350877192983	0.6274509803921569	0.0	0.5227272727272727	0.7692307692307692	0.7894736842105263	0.6721311475409837	0.5185185185185186	0.7045454545454546	0.6304347826086957	0.6862745098039216	0.7285714285714286	0.6222222222222222	0.7105263157894737	0.6545454545454545	0.6031746031746033	0.5909090909090908	0.6274509803921569	0.6136363636363636	0.3846153846153846	0.4810126582278481	0.564516129032258	0.6727272727272727	0.6111111111111112	0.5344827586206897	0.64	0.37735849056603776	0.6	0.6304347826086957
5987_creep up on	0.847457627118644	0.6037735849056604	0.6428571428571428	0.55	0.6222222222222222	0.7962962962962963	0.7413793103448276	0.6666666666666667	0.9523809523809523	0.7654320987654322	0.8260869565217391	0.9	0.7575757575757576	0.6730769230769231	0.9482758620689655	0.6833333333333333	0.8222222222222222	0.8035714285714286	0.8076923076923077	0.7543859649122807	0.796875	0.7407407407407407	0.7580645161290323	0.6666666666666667	0.75	0.6875	0.7142857142857143	0.5227272727272727	0.0	0.7916666666666666	0.33333333333333337	0.7058823529411764	0.5573770491803278	0.4666666666666667	0.41509433962264153	0.4285714285714286	0.4651162790697675	0.6037735849056604	0.3921568627450981	0.6097560975609756	0.5	0.5	0.18644067796610164	0.40384615384615385	0.34883720930232553	0.6338028169014085	0.5211267605633803	0.6	0.8421052631578947	0.696969696969697	0.6557377049180328	0.5972222222222222	0.7301587301587302	0.4
5876_creep up on	0.6888888888888889	0.7205882352941176	0.7	0.6909090909090909	0.4492753623188406	0.5066666666666666	0.38596491228070173	0.5555555555555556	0.42592592592592593	0.5925925925925926	0.5254237288135593	0.6046511627906976	0.59375	0.6964285714285714	0.5918367346938775	0.5964912280701755	0.5166666666666666	0.5454545454545454	0.2692307692307693	0.29166666666666663	0.49367088607594933	0.6799999999999999	0.7457627118644068	0.5423728813559322	0.7090909090909091	0.4871794871794872	0.5769230769230769	0.7692307692307692	0.7916666666666666	0.0	0.7142857142857143	0.2857142857142857	0.6458333333333333	0.8115942028985508	0.7341772151898734	0.6724137931034483	0.6904761904761905	0.6885245901639344	0.7413793103448276	0.8085106382978724	0.6428571428571428	0.78125	0.7692307692307692	0.8809523809523809	0.803030303030303	0.7241379310344828	0.7192982456140351	0.7105263157894737	0.7627118644067796	0.7678571428571428	0.8524590163934427	0.8478260869565217	0.5245901639344263	0.6666666666666667
5849_approach	0.6949152542372881	0.5555555555555556	0.453125	0.6206896551724138	0.8571428571428572	0.7846153846153846	0.7884615384615384	0.5777777777777777	0.8461538461538461	0.717948717948718	0.8591549295774648	0.875	0.7818181818181819	0.8135593220338984	0.825	0.7246376811594203	0.7792207792207793	0.6923076923076923	0.7741935483870968	0.7391304347826086	0.7857142857142857	0.7291666666666667	0.9272727272727272	0.791044776119403	0.8200000000000001	0.6724137931034483	0.7962962962962963	0.7894736842105263	0.33333333333333337	0.7142857142857143	0.0	0.782608695652174	0.4901960784313726	0.41509433962264153	0.3589743589743589	0.48	0.4576271186440678	0.5454545454545454	0.5	0.5909090909090908	0.5306122448979591	0.6	0.4307692307692308	0.5869565217391304	0.3731343283582089	0.736842105263158	0.6829268292682926	0.8181818181818181	0.8305084745762712	0.7631578947368421	0.6888888888888889	0.5970149253731343	0.6909090909090909	0.6338028169014085
5096_approach	0.7848101265822784	0.54	0.7358490566037736	0.574468085106383	0.5882352941176471	0.6	0.6222222222222222	0.6	0.5	0.56	0.5490196078431373	0.5	0.6458333333333333	0.8301886792452831	0.48051948051948057	0.6415094339622642	0.3157894736842105	0.47916666666666663	0.4821428571428571	0.27118644067796616	0.5227272727272727	0.42105263157894735	0.6181818181818182	0.75	0.7619047619047619	0.6470588235294117	0.5142857142857142	0.6721311475409837	0.7058823529411764	0.2857142857142857	0.782608695652174	0.0	0.8395061728395061	0.5952380952380952	0.6818181818181819	0.8448275862068966	0.5625	0.6666666666666667	0.6438356164383562	0.8292682926829268	0.5945945945945945	0.8412698412698413	0.7674418604651163	0.7564102564102564	0.7571428571428571	0.8297872340425532	0.7872340425531915	0.734375	0.8472222222222222	0.7375	0.9047619047619048	0.7192982456140351	0.6666666666666667	0.5227272727272727
4397_hug	0.7887323943661972	0.7222222222222222	0.7619047619047619	0.6451612903225806	0.7083333333333333	0.6285714285714286	0.8088235294117647	0.6724137931034483	0.813953488372093	0.6779661016949152	0.8666666666666667	0.8333333333333334	0.7674418604651163	0.7307692307692308	0.7021276595744681	0.8360655737704918	0.926829268292683	0.607843137254902	0.8596491228070176	0.8125	0.6451612903225806	0.6551724137931034	0.8367346938775511	0.6206896551724138	0.7333333333333334	0.7333333333333334	0.7733333333333333	0.5185185185185186	0.5573770491803278	0.6458333333333333	0.4901960784313726	0.8395061728395061	0.0	0.4320987654320988	0.40909090909090906	0.4193548387096774	0.5116279069767442	0.5	0.5666666666666667	0.5111111111111111	0.23636363636363633	0.5476190476190477	0.5869565217391304	0.4339622641509434	0.543859649122807	0.7108433734939759	0.6909090909090909	0.6666666666666667	0.8125	0.7659574468085106	0.7659574468085106	0.6779661016949152	0.679245283018868	0.679245283018868
5528_hug	0.6428571428571428	0.7083333333333333	0.6857142857142857	0.6875	0.7307692307692308	0.8679245283018868	0.8103448275862069	0.6140350877192983	0.7777777777777778	0.8378378378378378	0.8085106382978724	0.94	0.8571428571428572	0.8545454545454545	0.8405797101449275	0.7105263157894737	0.8333333333333334	0.7540983606557377	0.7794117647058824	0.7272727272727273	0.5694444444444444	0.6444444444444444	0.8461538461538461	0.6	0.6923076923076923	0.5853658536585367	0.8115942028985508	0.7045454545454546	0.4666666666666667	0.8115942028985508	0.41509433962264153	0.5952380952380952	0.4320987654320988	0.0	0.4477611940298507	0.25	0.29508196721311475	0.6734693877551021	0.6140350877192983	0.7115384615384616	0.5434782608695652	0.6122448979591837	0.5128205128205128	0.49090909090909096	0.4	0.6896551724137931	0.6984126984126984	0.75	0.6666666666666667	0.6557377049180328	0.7450980392156863	0.8360655737704918	0.8125	0.5142857142857142
5843_huddle with	0.7536231884057971	0.6041666666666667	0.4878048780487805	0.6888888888888889	0.6666666666666667	0.6774193548387097	0.6923076923076923	0.5652173913043479	0.85	0.6923076923076923	0.8392857142857143	0.7906976744186046	0.8863636363636364	0.8409090909090909	0.736842105263158	0.8833333333333333	0.8305084745762712	0.75	0.6153846153846154	0.7142857142857143	0.6222222222222222	0.6507936507936508	0.7567567567567568	0.7407407407407407	0.8363636363636364	0.6610169491525424	0.6666666666666667	0.6304347826086957	0.41509433962264153	0.7341772151898734	0.3589743589743589	0.6818181818181819	0.40909090909090906	0.4477611940298507	0.0	0.4814814814814815	0.6037735849056604	0.6428571428571428	0.5094339622641509	0.5555555555555556	0.4482758620689655	0.7636363636363637	0.4838709677419355	0.582089552238806	0.6	0.7647058823529411	0.8666666666666667	0.8095238095238095	0.8181818181818181	0.5909090909090908	0.8245614035087719	0.6923076923076923	0.7857142857142857	0.5806451612903225
5901_huddle with	0.8787878787878788	0.6206896551724138	0.6428571428571428	0.728813559322034	0.8571428571428572	0.8627450980392157	0.8285714285714285	0.6615384615384615	0.8113207547169812	0.8043478260869565	0.75	0.9264705882352942	0.8727272727272728	0.8518518518518519	0.8636363636363636	0.6956521739130435	0.875	0.8043478260869565	0.7894736842105263	0.8163265306122449	0.6666666666666667	0.6470588235294117	0.8382352941176471	0.62	0.864406779661017	0.71875	0.8461538461538461	0.6862745098039216	0.4285714285714286	0.6724137931034483	0.48	0.8448275862068966	0.4193548387096774	0.25	0.4814814814814815	0.0	0.4782608695652174	0.5510204081632653	0.4810126582278481	0.5625	0.4814814814814815	0.6785714285714286	0.5333333333333333	0.4032258064516129	0.6388888888888888	0.8333333333333334	0.6607142857142857	0.7903225806451613	0.8181818181818181	0.7469879518072289	0.7391304347826086	0.75	0.6744186046511628	0.5306122448979591
6012_kiss	0.6785714285714286	0.4444444444444444	0.5517241379310345	0.5434782608695652	0.676056338028169	0.8135593220338984	0.7090909090909091	0.6833333333333333	0.7058823529411764	0.6896551724137931	0.7580645161290323	0.7446808510638299	0.8333333333333334	0.7894736842105263	0.75	0.7166666666666667	0.8166666666666667	0.6730769230769231	0.7111111111111111	0.6363636363636364	0.6166666666666667	0.8235294117647058	0.6486486486486487	0.7073170731707317	0.6229508196721312	0.6739130434782609	0.7391304347826086	0.7285714285714286	0.4651162790697675	0.6904761904761905	0.4576271186440678	0.5625	0.5116279069767442	0.29508196721311475	0.6037735849056604	0.4782608695652174	0.0	0.6511627906976745	0.16666666666666663	0.6290322580645161	0.42307692307692313	0.6944444444444444	0.4444444444444444	0.574468085106383	0.6666666666666667	0.6944444444444444	0.7727272727272727	0.7096774193548387	0.8448275862068966	0.5777777777777777	0.7636363636363637	0.6527777777777778	0.647887323943662	0.6285714285714286
1167_kiss	0.7358490566037736	0.6721311475409837	0.6491228070175439	0.6666666666666667	0.6140350877192983	0.7142857142857143	0.6515151515151515	0.6578947368421053	0.7551020408163265	0.7283950617283951	0.6607142857142857	0.851063829787234	0.75	0.8125	0.7076923076923076	0.7272727272727273	0.7727272727272727	0.7446808510638299	0.5641025641025641	0.7045454545454546	0.6730769230769231	0.803921568627451	0.7222222222222222	0.7215189873417722	0.7796610169491526	0.8421052631578947	0.7272727272727273	0.6222222222222222	0.6037735849056604	0.6885245901639344	0.5454545454545454	0.6666666666666667	0.5	0.6734693877551021	0.6428571428571428	0.5510204081632653	0.6511627906976745	0.0	0.5581395348837209	0.32692307692307687	0.34693877551020413	0.5961538461538461	0.5116279069767442	0.5396825396825398	0.8163265306122449	0.4629629629629629	0.631578947368421	0.6666666666666667	0.7682926829268293	0.5882352941176471	0.7971014492753623	0.33333333333333337	0.7407407407407407	0.5217391304347826
5948_flirt with	0.6111111111111112	0.5121951219512195	0.35416666666666663	0.5925925925925926	0.6923076923076923	0.8059701492537313	0.7313432835820896	0.6170212765957447	0.84	0.7027027027027026	0.7592592592592593	0.6981132075471699	0.8636363636363636	0.7058823529411764	0.8703703703703703	0.6808510638297872	0.825	0.6705882352941177	0.8450704225352113	0.6666666666666667	0.703125	0.734375	0.75	0.6571428571428571	0.48571428571428577	0.7611940298507462	0.7241379310344828	0.7105263157894737	0.3921568627450981	0.7413793103448276	0.5	0.6438356164383562	0.5666666666666667	0.6140350877192983	0.5094339622641509	0.4810126582278481	0.16666666666666663	0.5581395348837209	0.0	0.4130434782608695	0.5333333333333333	0.5	0.3220338983050848	0.52	0.5333333333333333	0.7037037037037037	0.5294117647058824	0.7450980392156863	0.8170731707317074	0.6417910447761195	0.5606060606060606	0.75	0.653061224489796	0.7608695652173914
4806_flirt with	0.7	0.7021276595744681	0.6779661016949152	0.6363636363636364	0.7058823529411764	0.6923076923076923	0.6351351351351351	0.5490196078431373	0.8297872340425532	0.653061224489796	0.7241379310344828	0.8571428571428572	0.7441860465116279	0.8305084745762712	0.6785714285714286	0.6086956521739131	0.75	0.6222222222222222	0.8412698412698413	0.7254901960784313	0.7209302325581395	0.7407407407407407	0.7073170731707317	0.4871794871794872	0.9090909090909091	0.7796610169491526	0.7297297297297297	0.6545454545454545	0.6097560975609756	0.8085106382978724	0.5909090909090908	0.8292682926829268	0.5111111111111111	0.7115384615384616	0.5555555555555556	0.5625	0.6290322580645161	0.32692307692307687	0.4130434782608695	0.0	0.42028985507246375	0.4426229508196722	0.5	0.3731343283582089	0.5555555555555556	0.41463414634146345	0.6984126984126984	0.7333333333333334	0.8064516129032258	0.4545454545454546	0.7391304347826086	0.43939393939393945	0.5306122448979591	0.5737704918032787
5870_poke	0.7735849056603774	0.6222222222222222	0.625	0.6567164179104478	0.6790123456790124	0.7792207792207793	0.625	0.6065573770491803	0.851063829787234	0.7313432835820896	0.8367346938775511	0.7592592592592593	0.7761194029850746	0.8656716417910448	0.7049180327868853	0.6333333333333333	0.8333333333333334	0.5873015873015873	0.7358490566037736	0.6842105263157895	0.6206896551724138	0.7068965517241379	0.6833333333333333	0.7884615384615384	0.8108108108108107	0.6379310344827587	0.6363636363636364	0.6031746031746033	0.5	0.6428571428571428	0.5306122448979591	0.5945945945945945	0.23636363636363633	0.5434782608695652	0.4482758620689655	0.4814814814814815	0.42307692307692313	0.34693877551020413	0.5333333333333333	0.42028985507246375	0.0	0.6666666666666667	0.34693877551020413	0.467741935483871	0.5681818181818181	0.5862068965517242	0.7419354838709677	0.75	0.8113207547169812	0.6744186046511628	0.75	0.65625	0.536231884057971	0.6428571428571428
5570_poke	0.7096774193548387	0.7333333333333334	0.6888888888888889	0.6923076923076923	0.8627450980392157	0.8923076923076922	0.7857142857142857	0.7121212121212122	0.8360655737704918	0.78	0.8734177215189873	0.8727272727272728	0.7142857142857143	0.8275862068965517	0.7619047619047619	0.6363636363636364	0.7575757575757576	0.8076923076923077	0.6666666666666667	0.8	0.8333333333333334	0.7446808510638299	0.75	0.6170212765957447	0.7450980392156863	0.8260869565217391	0.8333333333333334	0.5909090909090908	0.5	0.78125	0.6	0.8412698412698413	0.5476190476190477	0.6122448979591837	0.7636363636363637	0.6785714285714286	0.6944444444444444	0.5961538461538461	0.5	0.4426229508196722	0.6666666666666667	0.0	0.265625	0.43181818181818177	0.2753623188405797	0.3793103448275862	0.40384615384615385	0.4285714285714286	0.5614035087719298	0.5	0.5319148936170213	0.5	0.7413793103448276	0.6376811594202898
6016_scratch	0.8	0.5	0.5636363636363637	0.7234042553191489	0.8166666666666667	0.7959183673469388	0.7692307692307692	0.5921052631578947	0.925	0.791044776119403	0.7931034482758621	0.7678571428571428	0.864406779661017	0.7954545454545454	0.875	0.6136363636363636	0.8360655737704918	0.736842105263158	0.7647058823529411	0.7846153846153846	0.7419354838709677	0.6461538461538461	0.8253968253968254	0.7586206896551724	0.7945205479452055	0.8070175438596492	0.6981132075471699	0.6274509803921569	0.18644067796610164	0.7692307692307692	0.4307692307692308	0.7674418604651163	0.5869565217391304	0.5128205128205128	0.4838709677419355	0.5333333333333333	0.4444444444444444	0.5116279069767442	0.3220338983050848	0.5	0.34693877551020413	0.265625	0.0	0.6	0.37037037037037035	0.42553191489361697	0.4137931034482759	0.7333333333333334	0.8208955223880597	0.6551724137931034	0.6470588235294117	0.6428571428571428	0.64	0.5526315789473684
1121_scratch	0.6779661016949152	0.7027027027027026	0.5593220338983051	0.607843137254902	0.7	0.8	0.7213114754098361	0.7058823529411764	0.875	0.803921568627451	0.8181818181818181	0.7619047619047619	0.6607142857142857	0.855072463768116	0.8666666666666667	0.5555555555555556	0.6382978723404256	0.6904761904761905	0.6140350877192983	0.813953488372093	0.8135593220338984	0.7352941176470589	0.8076923076923077	0.75	0.8780487804878049	0.813953488372093	0.8181818181818181	0.6136363636363636	0.40384615384615385	0.8809523809523809	0.5869565217391304	0.7564102564102564	0.4339622641509434	0.49090909090909096	0.582089552238806	0.4032258064516129	0.574468085106383	0.5396825396825398	0.52	0.3731343283582089	0.467741935483871	0.43181818181818177	0.6	0.0	0.36363636363636365	0.5087719298245614	0.4794520547945206	0.4871794871794872	0.7096774193548387	0.62	0.676923076923077	0.640625	0.55	0.6444444444444444
5914_tickle	0.7692307692307692	0.6781609195402298	0.6666666666666667	0.6964285714285714	0.7777777777777778	0.7101449275362319	0.7954545454545454	0.7564102564102564	0.8292682926829268	0.7111111111111111	0.8709677419354839	0.9122807017543859	0.9423076923076923	0.9259259259259259	0.9259259259259259	0.6329113924050633	0.8870967741935484	0.8409090909090909	0.75	0.8709677419354839	0.7301587301587302	0.6363636363636364	0.8780487804878049	0.6666666666666667	0.7377049180327868	0.7916666666666666	0.7058823529411764	0.3846153846153846	0.34883720930232553	0.803030303030303	0.3731343283582089	0.7571428571428571	0.543859649122807	0.4	0.6	0.6388888888888888	0.6666666666666667	0.8163265306122449	0.5333333333333333	0.5555555555555556	0.5681818181818181	0.2753623188405797	0.37037037037037035	0.36363636363636365	0.0	0.5	0.4487179487179487	0.4716981132075472	0.40816326530612246	0.5	0.578125	0.5535714285714286	0.6666666666666667	0.6825396825396826
1104_tickle	0.8709677419354839	0.8333333333333334	0.847457627118644	0.679245283018868	0.7580645161290323	0.7258064516129032	0.7045454545454546	0.631578947368421	0.7818181818181819	0.6935483870967742	0.7719298245614035	0.8222222222222222	0.7959183673469388	0.8918918918918919	0.7464788732394366	0.3653846153846154	0.8181818181818181	0.5606060606060606	0.7592592592592593	0.9166666666666666	0.5238095238095238	0.7291666666666667	0.6730769230769231	0.6935483870967742	0.75	0.7936507936507937	0.8421052631578947	0.4810126582278481	0.6338028169014085	0.7241379310344828	0.736842105263158	0.8297872340425532	0.7108433734939759	0.6896551724137931	0.7647058823529411	0.8333333333333334	0.6944444444444444	0.4629629629629629	0.7037037037037037	0.41463414634146345	0.5862068965517242	0.3793103448275862	0.42553191489361697	0.5087719298245614	0.5	0.0	0.4807692307692307	0.4107142857142857	0.5172413793103448	0.47619047619047616	0.6896551724137931	0.509090909090909	0.4383561643835616	0.4516129032258065
5902_hit	0.6666666666666667	0.6206896551724138	0.7846153846153846	0.6444444444444444	0.8367346938775511	0.8431372549019608	0.7169811320754718	0.6578947368421053	0.8392857142857143	0.7567567567567568	0.8363636363636364	0.8518518518518519	0.8615384615384616	0.6388888888888888	0.7636363636363637	0.75	0.8552631578947368	0.819672131147541	0.734375	0.7380952380952381	0.8163265306122449	0.6229508196721312	0.7407407407407407	0.7647058823529411	0.6799999999999999	0.7857142857142857	0.7608695652173914	0.564516129032258	0.5211267605633803	0.7192982456140351	0.6829268292682926	0.7872340425531915	0.6909090909090909	0.6984126984126984	0.8666666666666667	0.6607142857142857	0.7727272727272727	0.631578947368421	0.5294117647058824	0.6984126984126984	0.7419354838709677	0.40384615384615385	0.4137931034482759	0.4794520547945206	0.4487179487179487	0.4807692307692307	0.0	0.43137254901960786	0.4814814814814815	0.4423076923076923	0.4821428571428571	0.5636363636363637	0.8076923076923077	0.6
6172_hit	0.8157894736842105	0.7704918032786885	0.7833333333333333	0.8	0.7083333333333333	0.7457627118644068	0.8372093023255813	0.6444444444444444	0.7540983606557377	0.6666666666666667	0.7222222222222222	0.6444444444444444	0.711864406779661	0.7941176470588236	0.8055555555555556	0.55	0.5925925925925926	0.6388888888888888	0.6	0.782608695652174	0.6818181818181819	0.7857142857142857	0.5681818181818181	0.6153846153846154	0.7678571428571428	0.7843137254901961	0.7906976744186046	0.6727272727272727	0.6	0.7105263157894737	0.8181818181818181	0.734375	0.6666666666666667	0.75	0.8095238095238095	0.7903225806451613	0.7096774193548387	0.6666666666666667	0.7450980392156863	0.7333333333333334	0.75	0.4285714285714286	0.7333333333333334	0.4871794871794872	0.4716981132075472	0.4107142857142857	0.43137254901960786	0.0	0.5	0.38983050847457623	0.7254901960784313	0.6491228070175439	0.4727272727272728	0.55
5986_fight	0.8266666666666667	0.8307692307692307	0.78125	0.8596491228070176	0.8260869565217391	0.7682926829268293	0.7735849056603774	0.8125	0.8372093023255813	0.7719298245614035	0.8507462686567164	0.676923076923077	0.6744186046511628	0.8064516129032258	0.7586206896551724	0.7	0.6	0.625	0.6	0.8301886792452831	0.653061224489796	0.639344262295082	0.5	0.7258064516129032	0.7857142857142857	0.639344262295082	0.6727272727272727	0.6111111111111112	0.8421052631578947	0.7627118644067796	0.8305084745762712	0.8472222222222222	0.8125	0.6666666666666667	0.8181818181818181	0.8181818181818181	0.8448275862068966	0.7682926829268293	0.8170731707317074	0.8064516129032258	0.8113207547169812	0.5614035087719298	0.8208955223880597	0.7096774193548387	0.40816326530612246	0.5172413793103448	0.4814814814814815	0.5	0.0	0.6428571428571428	0.40740740740740744	0.7435897435897436	0.6774193548387097	0.7230769230769231
