num	date	startTime	id	userAgent	endTime	duration	quizAttemptN	instrReadingTimes	quickReadingPageN	hiddenCount	hiddenDurations	comments	serious	maximized	problems	gender	age	inView	viewportW	viewportH
19	2024-10-09	01:49:37	65948	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	02:21:22	31.741633333333333	1	{"0":2.31,"1":5.189,"2":7.383,"3":11.31,"4":14.953,"5":20.833,"6":28.047,"7":31.675,"8":34.9,"9":38.499,"10":39.582,"11":62.486,"12":67.823,"13":74.94,"14":76.356,"15":85.751,"16":85.751}	0	1	14.83	It seemed like the animations were all scenarios of male-female relationships of unwanted sexual attention, where the male bigger triangle was pursuing the smaller female triangle with kisses or sexual advances, and most of the time the female just tried to avoid or run away or sit passively, or occasionally talk/fight back. This was interesting to imagine just based on shapes!	1	1	No it was clear	F	21	true	1440	900
20	2024-10-09	02:18:57	63880	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36	02:43:24	24.445283333333332	1	{"0":1.699,"1":2.811,"2":4.496,"3":11.44,"4":12.722,"5":14.858,"6":15.807,"7":16.322,"8":17.293,"9":17.925,"10":18.489,"11":47.071,"12":50.328,"13":52.421,"14":53.705,"15":60.072,"16":60.072}	0	0		No	1	1	No 	F	21	true	1470	919
21	2024-10-09	02:19:53	68249	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	03:00:14	40.35348333333334	1	{"0":4.575,"1":11.128,"2":15.649,"3":22.428,"4":31.106,"5":39.568,"6":47.731,"7":52.236,"8":57.671,"9":61.889,"10":64.749,"11":84.677,"12":88.017,"13":92.733,"14":97.422,"15":105.964,"16":105.964}	0	0		no	1	1	No. It was very clear	F	20	true	1440	900
24	2024-10-09	02:49:23	67714	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	03:14:44	25.343533333333333	1	{"0":1.365,"1":2.01,"2":2.44,"3":3.479,"4":4.401,"5":6.128,"6":9.755,"7":11.694,"8":12.625,"9":13.679,"10":14.477,"11":43.536,"12":46.114,"13":48.624,"14":49.895,"15":55.085,"16":55.085}	0	0		nope	1	1	No the procedure was pretty clear. Some of the groups of clips all seemed pretty different so it was kind of hard to choose which one stuck out the most.	F	18	true	1440	900
22	2024-10-09	02:33:23	67768	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	03:19:07	45.734883333333336	1	{"0":2.413,"1":4.874,"2":7.335,"3":21.555,"4":22.785,"5":29.365,"6":48.436,"7":59.217,"8":62.007,"9":67.239,"10":68.459,"11":114.451,"12":123.362,"13":127.512,"14":129.262,"15":139.043,"16":139.043}	0	0		I was trying to observe similarities such as repel, attraction, touching each other, etc. to differentiate the odd one. 	1	1	Some animations were really difficult to pick an odd one out. 	M	26	true	1920	1080
25	2024-10-09	02:58:13	59203	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	03:32:44	34.52591666666667	1	{"0":1.711,"1":2.633,"2":3.195,"3":5.729,"4":6.843,"5":11.394,"6":12.294,"7":13.229,"8":14.011,"9":14.781,"10":15.593,"11":35.678,"12":38.111,"13":39.349,"14":40.381,"15":46.244,"16":46.244}	0	4	3.709,3.428,0.016,139.53	N/A	0	0	No	F	21	true	1440	900
26	2024-10-09	03:08:28	64401	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	03:32:48	24.329083333333333	1	{"0":3.638,"1":6.936,"2":11.158,"3":19.174,"4":30.23,"5":40.719,"6":48.594,"7":52.336,"8":58.083,"9":60.87,"10":62.066,"11":106.924,"12":110.775,"13":115.535,"14":119.262,"15":128.019,"16":128.019}	0	0		no	1	1	no	F	21	true	1710	1069
27	2024-10-09	03:18:16	68165	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0	03:43:19	25.042033333333332	1	{"0":1.852,"1":4.594,"2":6.794,"3":11.268,"4":16.291,"5":23.032,"6":36.44,"7":41.531,"8":43.288,"9":45.637,"10":46.794,"11":103.333,"12":107.548,"13":111.864,"14":113.301,"15":119.185,"16":119.185}	0	0		Not at this time.	1	1	No	F	19	true	1536	864
28	2024-10-09	03:36:18	63226	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36	03:55:51	19.5491	1	{"0":2.574,"1":5.866,"2":9.147,"3":13.877,"4":20.195,"5":26.864,"6":34.37,"7":37.804,"8":39.381,"9":41.212,"10":41.938,"11":83.098,"12":86.785,"13":90.242,"14":92.262,"15":99.849,"16":99.849}	0	0		Thanks!	1	1	No, everything was clear. 	F	19	true	1440	900
29	2024-10-09	03:39:21	67888	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Safari/605.1.15	04:11:01	31.663716666666666	1	{"0":12.266,"1":13.81,"2":15.18,"3":120.293,"4":121.534,"5":124.122,"6":127.453,"7":134.122,"8":135.976,"9":137.257,"10":137.912,"11":195.618,"12":198.335,"13":201.226,"14":202.36,"15":209.187,"16":209.187}	0	5	2.357,3.15,18.465,8.968,47.424	N/A	1	0	N/A	M	18	true	1710	1069
