,Epoch,TrainLoss,ValLoss,ValAcc
0,0,3.153066216186863,2.9073444468981697,0.32808154821395874
1,1,2.969066545629634,2.8371305987169833,0.35125115513801575
2,2,2.874431846979263,2.717806924814643,0.4392956495285034
3,3,2.8365714963218256,2.6793372407900833,0.48563486337661743
4,4,2.792963998421571,2.6620804129981464,0.4587581157684326
5,5,2.761403561964203,2.642134418080978,0.4939759075641632
6,6,2.749498142811631,2.6420332773401296,0.47358664870262146
7,7,2.7313701923076925,2.6066385433561168,0.508804440498352
8,8,2.706775343561747,2.5817140255734476,0.5273401141166687
9,9,2.695232628229263,2.5760992437297268,0.5495829582214355
10,10,2.686678655728684,2.571281143202618,0.5338276028633118
11,11,2.678661837856233,2.5425725588652686,0.553290069103241
12,12,2.6634981934951343,2.535318029932229,0.5634847283363342
13,13,2.659532435631951,2.541262933343953,0.5616311430931091
14,14,2.639593454949606,2.5333911517464087,0.5607043504714966
15,15,2.631509888713508,2.535734811240153,0.5588507652282715
16,16,2.6274135755763437,2.523086109461886,0.5708990097045898
17,17,2.6169444907031973,2.516028657900834,0.5644115209579468
18,18,2.6179545405178404,2.501017064049467,0.5959221720695496
19,19,2.6080420691178174,2.4880997849571362,0.6033364534378052
20,20,2.5973025968054912,2.478629436616659,0.6190917491912842
21,21,2.6066681841548887,2.4852771211046107,0.6144578456878662
22,22,2.5935873150052133,2.4800804781626504,0.606116771697998
23,23,2.5915106489660564,2.4755947618599397,0.6172381639480591
24,24,2.606492828284291,2.4761190193466174,0.6339203119277954
25,25,2.5843289775689295,2.462797629822173,0.6237256526947021
26,26,2.580970064150834,2.469300504300857,0.6320667266845703
27,27,2.5753912585437906,2.4694511972167517,0.6190917491912842
28,28,2.57444976721791,2.4521072571536147,0.6404078006744385
29,29,2.5667286785362604,2.458136105117586,0.6265060305595398
30,30,2.575043488255908,2.464441223427363,0.6404078006744385
31,31,2.567377608390292,2.4486553485576925,0.6431881189346313
32,32,2.549449902977294,2.4453729129257415,0.6376274228096008
33,33,2.5538199975382296,2.4362007826981,0.6524559855461121
34,34,2.554088574852294,2.4471278292255563,0.6561630964279175
35,35,2.558631762627433,2.4428518611706442,0.6385542154312134
36,36,2.549006422323911,2.4332543515407785,0.645968496799469
37,37,2.54806515726367,2.4348278027977295,0.6663577556610107
38,38,2.5400067065135543,2.4368293486445785,0.6552363634109497
39,39,2.5510731326749303,2.4239774603220576,0.6645041704177856
40,40,2.5383307569219182,2.4186819392956442,0.6691380739212036
41,41,2.536664989284059,2.422028181837929,0.6635773777961731
42,42,2.5339513854697637,2.4158242042689992,0.6821130514144897
43,43,2.540076396330514,2.4181805346385543,0.6682112812995911
44,44,2.5317491420006952,2.422627785782553,0.6728452444076538
45,45,2.532817794615964,2.415628031959569,0.6811862587928772
46,46,2.5265993360461074,2.4175377139567886,0.6654309630393982
47,47,2.5335886816496758,2.417376386555839,0.6858202219009399
48,48,2.51982765798772,2.4092928203197403,0.6784059405326843
49,49,2.525437235721733,2.4047876451720342,0.6802595257759094
50,50,2.5210381791589436,2.404714108839203,0.6811862587928772
51,51,2.517441686819393,2.404409329022822,0.6756255626678467
52,52,2.5118140078342215,2.402608254532553,0.6737720370292664
53,53,2.506492918790547,2.4063635853510195,0.6811862587928772
54,54,2.512370621307345,2.4091394122161724,0.6987951993942261
55,55,2.5062734411202503,2.4177019828110518,0.6746987700462341
56,56,2.5117642293935356,2.4007766341809544,0.6709916591644287
57,57,2.513509642536492,2.402030824620598,0.6468952894210815
58,58,2.508217062963392,2.399920671266798,0.6867470145225525
59,59,2.5048233046368167,2.4052390451227987,0.6811862587928772
60,60,2.50609899031221,2.3979485399530818,0.6867470145225525
61,61,2.5028183648053752,2.4081483687152456,0.6793327331542969
62,62,2.5156926534262047,2.3976046161810705,0.6858202219009399
63,63,2.5086646163982853,2.38872414236272,0.703429102897644
64,64,2.4912387681736563,2.388158251998378,0.6997219920158386
65,65,2.4985851609563254,2.395071346081441,0.6960148215293884
66,66,2.505326066887743,2.3930096135744905,0.6876737475395203
67,67,2.500667483636469,2.4003781803898288,0.6765523552894592
68,68,2.4999051946970576,2.380969340100788,0.6839666366577148
69,69,2.489912625260658,2.3798703678898288,0.7238183617591858
70,70,2.493785387946015,2.3802871491977524,0.7164040803909302
71,71,2.5101541231029887,2.3954849596704126,0.6811862587928772
72,72,2.4940741029019926,2.3861121318205516,0.7126969695091248
73,73,2.4904036216983316,2.38277335604437,0.703429102897644
74,74,2.4941802214869093,2.3802937109012974,0.708063006401062
75,75,2.487538872436863,2.37505226736272,0.7136237025260925
76,76,2.490600925335959,2.381065050466288,0.6941612362861633
77,77,2.488645311413925,2.376671650544486,0.7006487250328064
78,78,2.4888365058792865,2.3736788349310705,0.7108433842658997
79,79,2.484953561240153,2.3724056381777108,0.7238183617591858
80,80,2.4647650095574605,2.357499936645621,0.7349397540092468
81,81,2.4596733538722195,2.3515932721269692,0.7293790578842163
82,82,2.453581377794833,2.3481101388727987,0.7312326431274414
83,83,2.4511632769057,2.3457146645476135,0.7395736575126648
84,84,2.4465105765610518,2.3445206607680724,0.7367933392524719
85,85,2.4551057294080167,2.3422175028237953,0.7488415241241455
86,86,2.4403767413403616,2.3414149386005563,0.738646924495697
87,87,2.4416816152832483,2.3400955836567423,0.7423540353775024
88,88,2.4394972467996987,2.3390583819653616,0.7516219019889832
89,89,2.4390162060501623,2.337543080977757,0.7525486350059509
90,90,2.4419893365529424,2.3383608049988416,0.7506951093673706
